customer_id,credit_score,monthly_income,loan_amount,monthly_emi,outstanding_amount,overdue_amount,emi_delay_count,previous_payment_delays,complaint_count,negative_sentiment_count,transaction_count,transaction_anomaly_count,employment_type,default_next_90_days
C1379,733,68139,335000,8500,112700,0,0,0,0,0,13,0,Business Owner,0
C1380,702,95095,556000,11200,92700,0,0,0,1,0,47,0,Freelance,0
C1381,615,53237,702000,19800,622900,0,0,1,0,0,44,0,Self-Employed,0
C1382,752,30684,400000,12700,147700,0,0,0,0,0,57,0,Freelance,0
C1383,554,51558,565000,18100,229100,0,0,0,0,0,59,1,Freelance,0
C1384,518,102517,396000,10400,309900,0,0,1,0,0,42,1,Salaried,0
C1385,820,32201,148000,3700,29800,0,0,1,3,0,5,0,Salaried,0
C1386,608,89154,1014000,32700,351100,0,0,0,0,0,34,0,Salaried,0
C1387,751,42673,257000,6900,169900,0,0,0,0,0,43,0,Business Owner,0
C1388,818,107579,1521000,37000,567400,0,0,0,1,0,50,0,Self-Employed,0
C1389,786,52659,459000,14600,410400,0,0,0,0,0,8,0,Self-Employed,0
C1390,561,48884,248000,6900,153400,12800,2,6,2,1,47,0,Freelance,1
C1391,710,73798,543000,18700,469600,0,0,0,2,1,25,0,Salaried,0
C1392,554,50591,396000,10100,372200,0,0,0,1,0,43,0,Business Owner,0
C1393,720,21924,323000,8700,290700,0,0,0,0,0,28,2,Self-Employed,0
C1394,842,28686,116000,3200,103800,0,0,0,0,0,35,0,Business Owner,0
C1395,632,27652,262000,6400,97200,0,0,0,0,0,35,0,Salaried,0
C1396,613,56485,483000,16300,151700,0,0,0,1,0,33,0,Salaried,0
C1397,850,33777,320000,7100,166100,0,0,1,0,0,32,0,Self-Employed,0
C1398,676,40361,600000,18000,454700,37400,2,4,3,1,5,0,Freelance,1
C1399,686,57277,761000,21100,255200,43400,2,6,1,1,14,0,Freelance,1
C1400,677,35521,131000,4000,58600,9300,2,6,2,1,47,1,Salaried,1
C1401,625,69358,460000,9900,306200,10100,1,3,0,0,39,0,Salaried,0
C1402,738,67391,973000,31100,463200,0,0,0,0,0,35,0,Freelance,0
C1403,772,56764,295000,9900,163800,9800,1,2,0,0,31,0,Salaried,0
C1404,755,42536,301000,6900,124500,0,0,0,1,0,34,0,Self-Employed,0
C1405,730,38313,447000,10500,415700,0,0,0,0,0,40,0,Self-Employed,0
C1406,719,38741,268000,7100,205800,0,0,0,0,0,14,0,Business Owner,0
C1407,644,32468,184000,4800,103600,0,0,0,0,0,64,0,Freelance,0
C1408,720,57737,704000,14400,571600,0,0,0,2,0,34,0,Salaried,0
C1409,768,27733,357000,9400,310600,28000,3,5,3,0,45,0,Business Owner,1
C1410,638,36683,117000,3600,77800,11100,3,4,0,0,63,2,Self-Employed,1
C1411,720,112572,798000,24600,556000,0,0,0,1,1,39,0,Freelance,0
C1412,772,39024,319000,9600,126500,11300,1,5,0,0,30,0,Self-Employed,0
C1413,805,62262,913000,30300,223400,0,0,0,0,0,17,0,Salaried,0
C1414,675,42733,585000,16300,250400,18700,1,1,0,0,44,0,Business Owner,0
C1415,601,30448,383000,13300,164100,15500,1,5,2,1,23,0,Salaried,1
C1416,571,67001,550000,12700,467600,0,0,0,0,0,12,0,Salaried,0
C1417,635,77948,1158000,33700,956000,33900,1,3,1,1,37,0,Freelance,0
C1418,524,27785,160000,4700,111700,4700,1,5,0,0,62,0,Freelance,1
C1419,620,74225,394000,10100,182800,0,0,0,0,0,40,0,Salaried,0
C1420,727,48553,394000,10000,373700,0,0,0,0,0,5,0,Freelance,0
C1421,687,20000,74000,1700,67200,0,0,0,1,0,58,0,Business Owner,0
C1422,626,60376,427000,14600,235800,0,0,0,0,0,32,0,Business Owner,0
C1423,625,63048,830000,18200,147900,84700,5,5,3,1,72,2,Salaried,1
C1424,668,55798,328000,9600,212200,17300,2,5,2,2,32,1,Business Owner,0
C1425,554,75551,806000,23700,505800,50300,2,3,3,1,54,1,Salaried,1
C1426,791,115306,1608000,43100,531000,40500,1,2,0,0,50,0,Business Owner,0
C1427,609,53391,759000,19000,719500,0,0,0,0,0,53,0,Self-Employed,0
C1428,850,37991,539000,15600,450400,0,0,0,0,0,30,0,Salaried,0
C1429,687,43783,573000,17000,347100,0,0,0,0,0,51,0,Business Owner,0
C1430,643,59419,878000,27300,463500,0,0,0,0,0,83,1,Self-Employed,0
C1431,717,42108,416000,12100,118600,0,0,1,2,1,53,0,Salaried,0
C1432,587,41179,219000,5700,201400,0,0,0,1,0,5,0,Business Owner,0
C1433,850,150795,1831000,46500,1324600,0,0,1,0,0,70,0,Business Owner,0
C1434,692,30598,213000,5600,135900,0,0,0,1,0,55,0,Self-Employed,0
C1435,662,27786,333000,9000,93500,9700,1,1,1,1,57,0,Freelance,0
C1436,641,60720,633000,17500,249400,0,0,0,0,0,61,0,Freelance,0
C1437,668,46585,437000,13600,209700,0,0,0,0,0,17,0,Self-Employed,0
C1438,701,34903,334000,8800,90800,0,0,0,1,0,24,0,Self-Employed,0
C1439,731,89498,926000,27800,314300,0,0,0,0,0,62,0,Salaried,0
C1440,731,47495,245000,7400,149800,7100,1,2,3,3,55,0,Freelance,1
C1441,773,56187,425000,8800,306500,0,0,0,0,0,54,0,Salaried,0
C1442,742,70010,750000,25600,701900,0,0,0,1,0,41,0,Business Owner,0
C1443,737,36968,467000,16000,442700,0,0,0,0,0,61,0,Self-Employed,0
C1444,685,20033,196000,6700,71200,0,0,0,1,0,32,1,Salaried,0
C1445,721,25751,216000,4800,124300,4900,1,3,1,0,40,0,Self-Employed,0
C1446,755,35540,262000,5900,124000,0,0,0,0,0,60,0,Salaried,0
C1447,802,31831,318000,6800,211300,0,0,0,2,1,59,0,Business Owner,0
C1448,671,53317,324000,8200,271400,0,0,0,1,1,39,0,Business Owner,0
C1449,686,56759,642000,14900,554800,0,0,1,1,0,51,0,Freelance,0
C1450,574,82333,483000,13200,156000,0,0,1,2,0,47,0,Freelance,1
C1451,772,46091,395000,11800,66900,13300,1,2,2,1,37,0,Business Owner,0
C1452,733,90520,590000,16200,108300,16100,1,4,2,2,42,0,Salaried,1
C1453,745,55359,386000,12600,86800,25600,2,2,2,1,67,1,Self-Employed,1
C1454,690,53621,286000,8900,157700,0,0,0,0,0,104,1,Business Owner,0
C1455,521,20000,184000,5100,167500,0,0,0,0,0,64,0,Business Owner,1
C1456,613,20000,75000,2400,31900,0,0,0,0,0,44,1,Salaried,0
C1457,657,36844,331000,7500,173200,0,0,1,0,0,56,0,Business Owner,0
C1458,636,56796,596000,12900,211000,15400,1,3,1,0,50,0,Business Owner,0
C1459,519,20456,184000,5600,81700,0,0,0,0,0,17,0,Salaried,0
C1460,764,70399,835000,21000,792900,0,0,0,0,0,65,0,Business Owner,0
C1461,731,22510,144000,3100,100400,7000,2,4,5,3,47,0,Freelance,1
C1462,676,45247,575000,16200,90800,0,0,0,0,0,60,1,Freelance,0
C1463,632,50031,450000,9800,369100,19100,2,5,0,0,57,3,Freelance,1
C1464,606,23013,118000,3600,84500,4200,1,1,1,0,74,1,Freelance,1
C1465,594,96413,1424000,34900,221800,0,0,0,0,0,39,0,Business Owner,0
C1466,781,114879,1263000,29000,461000,0,0,0,1,0,30,0,Self-Employed,0
C1467,626,112379,1537000,53400,1054200,0,0,0,3,0,15,0,Freelance,0
C1468,690,36082,270000,7000,231600,0,0,0,0,0,13,0,Freelance,0
C1469,762,25931,177000,4700,34000,0,0,0,0,0,51,0,Business Owner,0
C1470,775,69769,689000,23000,256000,92500,4,5,1,0,53,3,Business Owner,1
C1471,524,66735,395000,12700,92800,26800,2,2,2,0,50,0,Salaried,0
C1472,746,64439,263000,6400,51600,0,0,1,0,0,39,0,Freelance,0
C1473,660,41027,127000,4400,79200,0,0,0,0,0,40,0,Salaried,0
C1474,732,75299,300000,6600,259200,0,0,1,0,0,56,0,Freelance,0
C1475,696,39055,349000,10200,297900,0,0,0,1,0,11,0,Self-Employed,0
C1476,707,22562,272000,6500,124200,18000,3,5,0,0,53,0,Business Owner,0
C1477,629,30280,269000,6900,184000,0,0,0,1,0,62,0,Business Owner,0
C1478,620,32092,241000,5900,85100,20600,3,3,0,0,47,1,Salaried,1
C1479,756,26189,236000,5900,191400,0,0,0,2,0,42,0,Salaried,0
C1480,716,52548,216000,4500,136800,0,0,0,0,0,31,0,Business Owner,0
C1481,844,53839,205000,4300,126900,0,0,0,2,0,32,0,Business Owner,0
C1482,748,46285,196000,4700,113700,0,0,0,2,0,78,0,Business Owner,0
C1483,728,162178,521000,11000,143200,11700,1,2,2,1,41,0,Freelance,1
C1484,670,33900,403000,9700,241800,9300,1,4,2,2,68,1,Freelance,0
C1485,760,73825,721000,22600,604100,0,0,0,0,0,39,0,Self-Employed,0
C1486,679,23539,326000,9500,272000,41400,4,5,1,1,37,0,Freelance,1
C1487,490,50924,341000,11100,306200,0,0,0,2,0,44,1,Business Owner,0
C1488,619,57744,273000,7400,248700,32100,4,4,2,0,80,2,Freelance,1
C1489,741,50726,594000,14200,530300,0,0,0,1,0,59,0,Salaried,0
C1490,583,32245,115000,3000,74600,0,0,1,1,0,42,0,Business Owner,0
C1491,723,20000,222000,6900,96700,0,0,1,1,0,29,0,Freelance,0
C1492,724,65163,582000,15800,357100,32900,2,2,2,1,57,0,Business Owner,1
C1493,780,70403,483000,13200,437900,0,0,0,1,1,57,0,Salaried,0
C1494,634,40987,332000,11300,182800,0,0,0,0,0,39,0,Salaried,0
C1495,738,20000,115000,2700,88800,0,0,0,1,1,57,0,Freelance,0
C1496,814,67921,231000,6600,66200,13300,2,3,3,1,98,0,Business Owner,1
C1497,735,29942,367000,8900,174900,8700,1,3,2,2,41,0,Self-Employed,1
C1498,756,56948,484000,14900,390300,41900,3,5,1,1,39,1,Salaried,1
C1499,669,50543,201000,4200,98200,14900,3,3,3,2,36,2,Self-Employed,1
C1500,759,27187,151000,3500,59500,0,0,1,1,0,10,0,Freelance,0
